date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:34.785	0.001	0.004	0.435	0.200	0.001	0.001	20.192	
0:0:34.847	0.001	0.003	0.438	0.195	0.001	0.001	19.510	
0:0:34.911	0.001	0.003	0.435	0.193	0.001	0.001	18.208	
0:0:34.972	0.001	0.003	0.430	0.192	0.001	0.001	18.266	
0:0:35.039	0.001	0.003	0.431	0.192	0.001	0.001	18.215	
0:0:35.106	0.001	0.003	0.430	0.192	0.001	0.001	17.724	
0:0:35.182	0.001	0.004	0.432	0.193	0.001	0.001	16.018	
0:0:35.260	0.001	0.004	0.433	0.194	0.001	0.001	14.248	
0:0:35.336	0.001	0.004	0.433	0.194	0.001	0.001	9.801	
0:0:35.396	0.001	0.006	0.433	0.193	0.001	0.002	4.889	
0:0:35.466	0.001	0.009	0.437	0.193	0.001	0.002	1.999	
0:0:35.529	0.002	0.013	0.443	0.193	0.001	0.003	0.807	
0:0:35.591	0.002	0.019	0.449	0.193	0.002	0.004	0.352	
